Year|Country|Farmer|Characteristics|Predicted Score|True Score|Model Error|URL|latitude|longitude
2014|Nicaragua|Vilma del Socorro Tellez Ballasteros|caramel, honey, sweet spice, nutty raspberry chocolate, hibiscus, floral, sandalwood cinnamon, peach, malic, apple, pear, crisp, sweet lemon, grapefruit, syrupy, creamy, |86.43000030517578|85.83|0.600000305175783|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2014/page/2/|12.865416|-85.207229
2012|Costa Rica|Juan Aguilera Gonzalez / Alexis Aguilera Gonzalez / Horacio Aguilera Gonzalez|AROMA floral jasmine cassis ,FLAVOR sweet citrus lemon meringue peach mint tamarind, bright mandarin citric transparent, smooth mouthfeel, |86.79000091552734|85.83|0.9600009155273456|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2012/page/3/|9.748917|-83.753428
2014|Rwanda|Mr.Aphrodis MUGAMBIRA|hibiscus lemon, rosehip, cherry, fruits, mint, molasses, toffee, refined lively, complex, malic, syrupy, |86.04000091552734|85.82|0.22000091552735054|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2014/page/3/|-1.940278|29.873888
2008|Brazil|Helcio Carneiro Pinto|AromaFlavordark chocolate , peach , papaya , red fruit , coconut , flowery , spicy  Mouthfeelstrong , buttery , syrupy , silky , rich , round , rounded , balanced , subtle , charming , lively , |87.2300033569336|85.81|1.4200033569335917|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2008/page/2/|-14.235004|-51.92528
2009|Bolivia|Juan Coaquira Mamani|caramel, jasmine, orange, apricot, tropical fruits, passionfruit, milk chocolate, floral, fruit candy, transparent citrus, light, orangelike, clarity, complex, creamy, velvety, chewy, |87.4800033569336|85.81|1.6700033569335917|https://cupofexcellence.org/directory/wpbdp_category/bolivia-2009/page/2/|-16.290154|-63.588653
2014|Burundi|Sogestal Kayanza|dark chocolate passion fruit, plum, melon, lemonade, pineapple, cassis, coconut, apricot, raspberries, hibiscus, honey, lively, effervescent, vibrant, juicy, |87.5999984741211|85.81|1.7899984741210917|https://cupofexcellence.org/directory/wpbdp_category/burundi-2014/page/2/|-3.3730559999999996|29.918885999999997
2011|El Salvador|Juan Carlos Gregg Meza|orange blossom, apple blossom, floral, dark chocolate, cocoa, coffee blossom, papaya, banana, lemon and grape acidity, very bright, clean, citric, sweet finish, |87.19999694824219|85.81|1.3899969482421852|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2011/page/4/|13.794185|-88.89653
2011|Rwanda|Munganyimana Berten|Delicate, melon in aroma, green tea, toasted bread, green apple, lemon grass, caramel, marzipan, almond, sweet floral notes, Bright orange, tannic, tealike, Viscose body, creamy mouthfeel, |85.80999755859375|85.81|2.4414062522737368e-06|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2011/page/2/|-1.940278|29.873888
2012|Rwanda|MUKANDORIS costasie|almond, peach, plum, jasmine, honey, brown sugar, red apple, dark fruits, citric, crisp, bright, tart, redcurrant, lime, creamy body, ripe and very sweet, |86.73999786376953|85.81|0.929997863769529|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2012/page/3/|-1.940278|29.873888
2012|Colombia|Milton Cesar Mellizo Ausecha|blueberry, dark chocolate, apricot, lemon peel, black tea, raspberry, malic, juicy, balanced, round mouthfeel, cinnamon in finish, good structure, thick body, vanilla, clean and transparent, creamy finish, |87.58000183105469|85.8|1.7800018310546903|https://cupofexcellence.org/directory/wpbdp_category/colombia-south-2012/page/3/|4.570868|-74.297333
2013|El Salvador|Oscar Ernesto Aguilar Jovel|all spice, lime, cocoa, honey lemon curd, intense chocolate, spicy aromatic, brown sugar, citric, ripe, red apple, Body silky, smooth, round, |86.55999755859375|85.8|0.7599975585937528|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2013/page/2/|13.794185|-88.89653
2012|Mexico|Hilario Felipe Rosas Maquez|spicy dark chocolate, lemon, berry, honey, vanilla almond fruit caramel, milk chocolate, grapefruit, green apple, citric, sweet, cherry, sweet aftertaste, creamy, dried apricot aftertaste, |86.04000091552734|85.79|0.2500009155273375|https://cupofexcellence.org/directory/wpbdp_category/mexico-2012/|23.634501|-102.552784
2013|Colombia|José Oliver Galindez Cerón|honeysuckle allspice cedar ,almond malt caramel cherry hazelnut, tartaric well balanced lime, dry walnut finish solid, |85.44000244140625|85.79|0.34999755859375625|https://cupofexcellence.org/directory/wpbdp_category/colombia-north-2013/page/2/|4.570868|-74.297333
2014|El Salvador|H.U.,S.A.|floral, orange, grapefruit, dark chocolate, blueberry, vanilla, cedar, caramel, black tea, plum, crisp, citric, structured, refined, juicyBody silky, round, syrupy, balanced, smooth, |86.41000366210938|85.79|0.6200036621093687|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2014/page/3/|13.794185|-88.89653
2014|Rwanda|Gitesi CWS/KOPAKIKA|floral pineapple, apricot, tangerine, molasses, earl grey tea, eucalyptus and cherry, citric, green tea aftertaste, silky body, |87.22000122070312|85.79|1.4300012207031187|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2014/page/3/|-1.940278|29.873888
2015|Honduras|Hotilio Hernandez Membreño|Sweet tropical fruit, nutmeg, black tea, spice, cedar, thyme, Green apple, juicy, citric, Beautiful balance, |86.12000274658203|85.79|0.33000274658202505|https://cupofexcellence.org/directory/wpbdp_category/honduras-2015/page/4/|15.199998999999998|-86.241905
2012|El Salvador|La Gloria ,S.A. De C.V.|hazelnut chocolate, nugat, honeydew, citrus, chocolate, tropical, grapefruit, pineapple, tart, lime, bright, juicy, balanced, |86.22000122070312|85.79|0.4300012207031188|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2012/page/2/|13.794185|-88.89653
2006|Brazil|Tarcizio Aldo Zugliani|aroma,  creamy body  chocolate,  apple note, apple pie,  black cherry floral cherry blossom,  smooth  well balanced , |86.16999816894531|85.79|0.3799981689453063|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2006/page/2/|-14.235004|-51.92528
2012|Brazil|Gisélia Ribeiro Pinto|floral, powdered milk, flan, juicy fruit, grape, strawberry, citric, cocoa, Ceylon tea, lime, citric, crisp, transparent, silky mouthfeel, citric and melon as cools, |86.88999938964844|85.79|1.0999993896484312|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2012/page/3/|-14.235004|-51.92528
2012|El Salvador|Julio Cesar Salaverria Caceres|fruit, citrus, mango, caramel, orange, berry, peach, milk chocolate, green grapes, citric, tartaric, green apple, pointed, sweet, balanced and stable, mandarin, cedar, |86.77999877929688|85.79|0.9899987792968687|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2012/page/2/|13.794185|-88.89653
2012|Colombia|Didimo Guzman|tropical fruit, passion fruit, walnut in aroma, orange, apple, cherry, apricot, praline, caramel, herbal, lime, lively, malic, nougat, raspberry, custard, dark chocolate, caramel, Mars bar, creamy mouthfeel, cherry, rounded, balanced, |86.05000305175781|85.78|0.27000305175781136|https://cupofexcellence.org/directory/wpbdp_category/colombia-south-2012/page/3/|4.570868|-74.297333
2014|Colombia|Jaime Narvaez Ibarra|sweet exotic, caramel, guava, current, sweet, citric, juicy, raspberry, Body creamy, milky clean, |86.93000030517578|85.78|1.15000030517578|https://cupofexcellence.org/directory/wpbdp_category/colombia-south-2014/page/3/|4.570868|-74.297333
2009|El Salvador|Gloria Mercedes Rodriguez Fontan|melon, chocolate, plums, dark chocolate orange, caramel, mellow, lemon, bright, Creamy body, lingering finish, well balanced, |86.44000244140625|85.78|0.6600024414062489|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2009/page/2/|13.794185|-88.89653
2009|El Salvador|Marco Batres, Teresa Giammattei Y Cia.|honey caramel, lemon, grapefruit zest, banana, malic, bright grapefruit Notes Creamy body, |86.66000366210938|85.78|0.8800036621093739|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2009/page/2/|13.794185|-88.89653
2014|Brazil|Ruvaldo Delarisse|honey, sweet citric, grapes, dried fruit, grapefruit, caramel, honey, lychee, buttery, malic, creamy, |86.69999694824219|85.78|0.9199969482421864|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2014/page/3/|-14.235004|-51.92528
2015|Guatemala|Mario Jordan Duarte|Candy, dark chocolate, lemon, Bright, smooth, Smooth, lingering after taste, |86.16000366210938|85.78|0.38000366210937386|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2015/page/2/|15.783470999999999|-90.23075899999999
2014|Burundi|WEBCOR|tangerine fruity, black currents, malty, cedar, apricots, malic citric, silky body, creamy, juicy buttery, transparent, round, |87.4800033569336|85.78|1.7000033569335926|https://cupofexcellence.org/directory/wpbdp_category/burundi-2014/page/2/|-3.3730559999999996|29.918885999999997
2013|Brazil|José Aloisio de Carlos|AROMA fruity, blackcurrant, strawberry, berry, fig, peach FLAVOR Earl Grey tea, cedar, blackberry, red wine, watermelon, melon, kiwi, bergamot, coconut, lemonade, citric, creamy mouthfeel, |87.97000122070312|85.77|2.200001220703129|https://cupofexcellence.org/directory/wpbdp_category/brazil-naturals-2013/page/2/|-14.235004|-51.92528
2012|Costa Rica|La Pira de Dota S.A|AROMA milk chocolate raisin honey lime zest,FLAVOR grapes red apple passion fruit blueberry, red cherry red grapefruit lively crisp, agave sweetness chocolate and honey aftertaste refined balanced, |87.37000274658203|85.77|1.6000027465820352|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2012/page/3/|9.748917|-83.753428
2015|Nicaragua|Walter Jose Picado Perez|Plum, orange, berry, lemon, almond, chocolate, Lemon peel, citric acidity, well structured, lasting sweetness, balanced, |86.47000122070312|85.77|0.700001220703129|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2015/page/4/|12.865416|-85.207229
2011|Nicaragua|Isacio Javier Albir Vilchez – R. L Gustavo Adolfo Martinez Irias|caramel, floral, honey, sweet complex aroma, dark fruit aroma, cocoa, licorice aroma, vanilla, nuts, milk chocolate, citric, orange, lime, tangy apricot, big mouth feel, long aftertaste creamy body, pineapplelike finish, |85.08000183105469|85.77|0.6899981689453085|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2011/page/2/|12.865416|-85.207229
2014|Honduras|Rafael de Jesús Chinchilla|jasmine, lime zest, ginger, vanilla, peaches, mandarin, coffee blossom, complex, pineapple, lemon tartaric, citric, elegant, dry fruit aftertaste, |88.31999969482422|85.77|2.5499996948242227|https://cupofexcellence.org/directory/wpbdp_category/honduras-2014/page/2/|15.199998999999998|-86.241905
2015|Nicaragua|Rogelio Ramon Guitterez|Nectarine, green apple, mandarin, caramel, sugar cane, floral, Citrus, orange acidity, Bakers chocolate finish, caramel, |85.44999694824219|85.77|0.3200030517578085|https://cupofexcellence.org/directory/wpbdp_category/nicaragua-2015/page/3/|12.865416|-85.207229
2013|El Salvador|J. Raul Rivera S.A. de C.V.|chocolate, caramel, floral, date, fig, molasses, citric, juicy, crisp, Body creamy, smooth, |86.54000091552734|85.77|0.7700009155273477|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2013/page/3/|13.794185|-88.89653
2015|Costa Rica|Annia Barrantes|Molasses, raisin sauce, apricot, butter aroma, cantaloupe, chocolate, orange peel, nuts, tangerine, floral, Crisp, mild citric, lemon, bright, Buttery mouth feel, |86.83000183105469|85.76|1.0700018310546824|https://cupofexcellence.org/directory/wpbdp_category/costa-rica-2015/page/4/|9.748917|-83.753428
2008|Rwanda|Twizerimana Ismael|Aroma chocolate , cocoa , vanilla , spicy , perfume   Flavor green grape , black cherry  Mouthfeel smooth , heavy , oily , citric , tartaric , |86.19999694824219|85.76|0.4399969482421824|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2008/page/2/|-1.940278|29.873888
2011|El Salvador|Gloria Rodriguez/Maria Jose Rodriguez|lemon, floral, sweet tobacco, cocoa on aroma, cassis, dark chocolate, caramel, almond, hazelnut, honey, honeydew mellow, cedar, blackberry, lemon, orange, citrus, smooth mouthfeel, rounded body, |85.06999969482422|85.75|0.6800003051757812|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2011/page/4/|13.794185|-88.89653
2009|Brazil|Fazenda Sertãozinho Ltda|floral, lemon orange, honey clementine papaya, nectarine, lavender, dates, stone fruit, apricot, sparkling, lively, citric, clarity and purposely good delivery of acidity Effervescent, Lingering aftertaste, |87.16000366210938|85.75|1.410003662109375|https://cupofexcellence.org/directory/wpbdp_category/brazil-pulped-naturals-2009/page/2/|-14.235004|-51.92528
2014|Colombia|Purificacion Ortiz Ortiz|caramel, honey, peaches, canned, brown sugar, pineapple, tartaric, mild, citric, sparkling, juicy, black cherry blue berry, Body medium, milk, smooth, syrupy, |88.0|85.75|2.25|https://cupofexcellence.org/directory/wpbdp_category/colombia-south-2014/page/3/|4.570868|-74.297333
2014|Colombia|Karen Jackeline Montero|tropical fruits butterscotch, marmalade, malty vanilla, citric, lively, vibrant, malic, balancedBody smooth, |86.93000030517578|85.75|1.1800003051757812|https://cupofexcellence.org/directory/wpbdp_category/colombia-south-2014/page/3/|4.570868|-74.297333
2015|Rwanda|Deo Dratias Bagaragaza|Lemon, orange, kiwi, nutty, ginger, green apple, mint, Meyer lemon, citrus, Anjou pear, red currant, Muscat, Mandarin, citric, complex, malic, Syrupy mouth feel, creamy and sweet, |87.30000305175781|85.74|1.5600030517578176|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2015/page/3/|-1.940278|29.873888
2014|El Salvador|Ernesto Lima Mena|tangerine, black tea, orange, chocolate, kiwi fruit, pastry, baking spices, structured, lime, consistent Body creamy, |86.77999877929688|85.74|1.03999877929688|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2014/page/3/|13.794185|-88.89653
2014|El Salvador|Mauricio Arturo Salaverria Caceres|apricot, bread, sweet orange, peach mango, dates, caramel, milk chocolate, bergamot, earl gray tea, lime, citrus, crisp, harmonious sweet, long finish and aftertasteBody velvety, creamy, |86.4800033569336|85.74|0.7400033569335989|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2014/page/3/|13.794185|-88.89653
2012|Mexico|Etmar Didier Roblero Lopez|molasses, tropical fruit, almond, honey, juicy, cilantro, coriander seed, melon, cherry, apricot, fruity, bright, light and lively, silky, longlasting, rich wellbalanced, syrupy, |87.7300033569336|85.74|1.9900033569335989|https://cupofexcellence.org/directory/wpbdp_category/mexico-2012/|23.634501|-102.552784
2014|Rwanda|Bufcoffee Company|Almond, cola, tangerine, nectarine, sassafras, blackberry, honey, phosphoric, lemon, clean, silky, |86.91000366210938|85.74|1.17000366210938|https://cupofexcellence.org/directory/wpbdp_category/rwanda-2014/page/3/|-1.940278|29.873888
2010|Guatemala|Asociacion Unidos Para Vivir Mejor|chocolate, honey, custard, fruity, grape, jasmine, molasses, rose, vanilla, berry, winey, citric, grape, harmonious, round, long finish, sweet, |87.80999755859375|85.74|2.0699975585937547|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2010/page/2/|15.783470999999999|-90.23075899999999
2015|Guatemala|Fausto Schell Aguilar|Candy, almond, vanilla, Grape, Citrus, refined, Juicy, clean, creamy, |86.58000183105469|85.72|0.8600018310546886|https://cupofexcellence.org/directory/wpbdp_category/guatemala-2015/page/3/|15.783470999999999|-90.23075899999999
2011|El Salvador|Victor Hugo Mata Tobar|orange and rosemary on aroma, roses, blackcurrant, watermelon, lime, hibiscus, thyme, pineapple, lemon grass, lemon tea, mandarin, black grape, citric, lemon, tartaric, light syrupy body, |87.41000366210938|85.72|1.690003662109376|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2011/page/4/|13.794185|-88.89653
2011|El Salvador|Sociedad Lima Y Hermanos|lemon, apple, cranberry in aroma, floral, berry, apricot, papaya, blackberry, sugar cane juice, peach, complex fruit acidity, balanced, v sweet, chocolaty finish, |86.83999633789062|85.72|1.119996337890626|https://cupofexcellence.org/directory/wpbdp_category/el-salvador-2011/page/4/|13.794185|-88.89653
